Time start,Time stop,Organic,Sulfate,Ammonium,Nitrate,Chloride
9/26/14 17:28,9/26/14 17:31,7.97234,4.08768,0.960436,0.123245,0.0166318
9/26/14 17:36,9/26/14 17:39,7.85623,4.26461,0.98606,0.148434,0.0167536
9/26/14 17:44,9/26/14 17:47,8.03241,4.36097,1.02224,0.122335,0.013495
9/26/14 17:52,9/26/14 17:55,7.9303,4.07616,0.940563,0.0900515,0.0191926
9/26/14 18:00,9/26/14 18:03,8.26789,4.30257,1.0031,0.100153,0.0135288
9/26/14 18:08,9/26/14 18:11,8.53365,4.47091,1.05685,0.164841,0.0167169
9/26/14 18:16,9/26/14 18:19,8.18119,4.08411,0.939365,0.109003,0.0170208
9/26/14 18:24,9/26/14 18:27,8.53739,4.19145,0.968353,0.119923,0.0169323
9/26/14 18:32,9/26/14 18:35,8.54595,4.1296,0.938082,0.138815,0.0158847
9/26/14 18:40,9/26/14 18:43,8.39435,4.01465,0.924862,0.145061,0.0142523
9/26/14 18:48,9/26/14 18:51,8.31673,3.91399,0.882861,0.138721,0.0173685
9/26/14 18:56,9/26/14 18:59,8.20671,4.22971,0.9469,0.138081,0.0166267
9/26/14 19:04,9/26/14 19:07,8.32251,4.23612,0.972533,0.103215,0.0158493
9/26/14 19:12,9/26/14 19:15,8.92824,4.56425,1.08142,0.138319,0.0119068
9/26/14 19:20,9/26/14 19:23,9.09177,4.23921,0.961625,0.175087,0.0143489
9/26/14 19:28,9/26/14 19:31,9.52973,4.40131,1.02585,0.139623,0.0189453
9/26/14 19:36,9/26/14 19:39,9.0844,4.32813,1.01688,0.197675,0.0178201
9/26/14 19:52,9/26/14 19:55,9.4876,4.64412,1.10943,0.196588,0.014905
9/26/14 20:00,9/26/14 20:03,9.5711,4.60909,1.07309,0.165591,0.0157636
9/26/14 21:04,9/26/14 21:07,8.96009,4.17546,1.03001,0.20519,0.0169866
9/26/14 21:12,9/26/14 21:15,8.97617,4.28491,1.04577,0.166672,0.016214
9/26/14 21:20,9/26/14 21:23,9.50664,4.72983,1.16194,0.229418,0.0170166
9/26/14 21:28,9/26/14 21:31,9.75659,4.64505,1.1589,0.181929,0.0170279
9/26/14 21:36,9/26/14 21:39,8.82757,3.9519,0.978443,0.173508,0.0195213
9/26/14 21:44,9/26/14 21:47,8.99574,4.35986,1.06721,0.181885,0.0187757
9/26/14 21:52,9/26/14 21:55,9.3327,4.0645,1.01477,0.211148,0.0195944
9/26/14 22:00,9/26/14 22:03,9.01676,3.95065,0.968881,0.161253,0.0153838
9/26/14 22:08,9/26/14 22:11,9.40247,4.0187,0.987938,0.198484,0.0195113
9/26/14 22:16,9/26/14 22:19,9.2982,3.81143,0.951885,0.183101,0.0195268
9/26/14 22:24,9/26/14 22:27,9.04024,3.77268,0.934114,0.174774,0.0199701
9/26/14 22:32,9/26/14 22:35,8.76075,3.89739,0.964153,0.162091,0.0160509
9/26/14 22:40,9/26/14 22:43,8.29799,3.63409,0.892747,0.135023,0.0174588
9/26/14 22:48,9/26/14 22:51,8.43871,3.53382,0.858221,0.145235,0.0186759
9/26/14 22:56,9/26/14 22:59,8.89497,3.82793,0.949138,0.15217,0.0210008
9/26/14 23:04,9/26/14 23:07,9.07258,3.62766,0.905746,0.15266,0.0198803
9/26/14 23:12,9/26/14 23:15,8.68882,3.61807,0.879598,0.143874,0.0215671
9/26/14 23:20,9/26/14 23:23,9.30766,3.73634,0.928079,0.16474,0.0307825
9/26/14 23:28,9/26/14 23:31,8.98593,3.62664,0.968642,0.139262,0.0291567
9/26/14 23:36,9/26/14 23:39,9.1684,3.52971,0.955183,0.144038,0.0299633
9/27/14 0:16,9/27/14 0:19,8.9577,3.50473,0.951038,0.156461,0.0205144
9/27/14 0:24,9/27/14 0:27,9.28099,3.52075,0.975161,0.148402,0.0195374
9/27/14 0:32,9/27/14 0:35,9.1205,3.72476,1.02998,0.179595,0.0203673
9/27/14 0:40,9/27/14 0:43,8.61982,3.27067,0.953038,0.170325,0.0253527
9/27/14 0:48,9/27/14 0:51,9.26201,3.47146,0.967871,0.15496,0.025035
9/27/14 0:56,9/27/14 0:59,8.70631,3.33985,0.966108,0.153118,0.0232009
9/27/14 1:04,9/27/14 1:07,9.14575,3.44458,0.921901,0.16242,0.02511
9/27/14 1:12,9/27/14 1:15,9.39427,3.38651,0.925755,0.139006,0.0237635
9/27/14 1:20,9/27/14 1:23,9.90416,3.71537,0.97091,0.154915,0.0181694
9/27/14 1:28,9/27/14 1:31,9.64421,3.49507,0.964158,0.16166,0.0283517
9/27/14 1:36,9/27/14 1:39,9.63471,3.39727,0.952225,0.177713,0.0246324
9/27/14 1:44,9/27/14 1:47,9.96056,3.54688,0.998124,0.197992,0.0285457
9/27/14 1:52,9/27/14 1:55,9.53851,3.38501,0.951169,0.163664,0.0256844
9/27/14 2:00,9/27/14 2:03,9.08215,3.28246,0.925337,0.169128,0.0229266
9/27/14 2:08,9/27/14 2:11,9.77354,3.52603,0.995696,0.162775,0.0272
9/27/14 2:16,9/27/14 2:19,9.4673,3.30643,0.950263,0.180361,0.02911
9/27/14 2:24,9/27/14 2:27,9.03968,3.22638,0.939599,0.170456,0.0306024
9/27/14 2:32,9/27/14 2:35,9.48373,3.44983,0.986903,0.166986,0.0222658
9/27/14 2:40,9/27/14 2:43,9.96216,3.44531,0.984389,0.184299,0.0243085
9/27/14 2:48,9/27/14 2:51,10.4007,3.45792,0.975031,0.226678,0.0267981
9/27/14 2:56,9/27/14 2:59,10.6996,3.57649,1.0172,0.209195,0.0293176
9/27/14 3:04,9/27/14 3:07,10.2895,3.31911,0.963062,0.225068,0.0300486
9/27/14 3:12,9/27/14 3:15,9.53995,3.08695,0.938381,0.199262,0.0317609
9/27/14 3:20,9/27/14 3:23,10.4515,3.40383,1.00746,0.202293,0.0297996
9/27/14 3:28,9/27/14 3:31,10.4194,3.23289,0.966796,0.202398,0.0294386
9/27/14 3:36,9/27/14 3:39,11.2063,3.36221,0.944075,0.21402,0.0311915
9/27/14 3:44,9/27/14 3:47,10.5554,3.38269,0.974951,0.20193,0.0312731
9/27/14 3:52,9/27/14 3:55,12.7405,3.71074,1.02256,0.276914,0.0297073
9/27/14 4:00,9/27/14 4:03,11.959,3.55791,0.989903,0.267255,0.0337348
9/27/14 4:08,9/27/14 4:11,11.8079,3.63581,1.02668,0.252848,0.0318891
9/27/14 4:16,9/27/14 4:19,12.0295,3.55039,0.99742,0.250351,0.0306373
9/27/14 4:24,9/27/14 4:27,11.7411,3.45649,1.0023,0.268975,0.0308018
9/27/14 4:32,9/27/14 4:35,12.3004,3.64523,1.02806,0.293459,0.0317367
9/27/14 4:40,9/27/14 4:43,11.8351,3.54399,1.02778,0.247107,0.0308518
9/27/14 4:48,9/27/14 4:51,12.2098,3.67203,1.05165,0.25827,0.0333719
9/27/14 4:56,9/27/14 4:59,12.5569,3.87387,1.07171,0.253897,0.0311539
9/27/14 5:04,9/27/14 5:07,11.9284,3.50949,0.983437,0.213938,0.0305725
